지점,일시,기온(°C),누적강수량(mm),풍향(deg),풍속(m/s),현지기압(hPa),해면기압(hPa),습도(%),일사(MJ/m^2),일조(Sec)
108,2023-03-30 14:09,20.6,0,240.8,3.8,1007.7,1017.7,23.5,16.31,25740
108,2023-03-30 14:10,20.7,0,188.7,3.8,1007.7,1017.7,23.3,16.36,25800
108,2023-03-30 14:11,20.7,0,193,3.1,1007.7,1017.7,23.3,16.41,25860
108,2023-03-30 14:12,20.7,0,290.6,3.2,1007.7,1017.7,23.8,16.46,25920
108,2023-03-30 14:13,20.6,0,250.6,2.3,1007.7,1017.7,22.9,16.51,25980
108,2023-03-30 14:14,20.5,0,283.2,3.7,1007.6,1017.6,22.8,16.56,26040
108,2023-03-30 14:15,20.5,0,285.8,3.1,1007.6,1017.6,22.8,16.61,26100
108,2023-03-30 14:16,20.6,0,294.7,3.1,1007.6,1017.6,23.8,16.66,26160
108,2023-03-30 14:17,20.7,0,223.2,2.6,1007.6,1017.6,23.9,16.71,26220
108,2023-03-30 14:18,20.8,0,186.6,3.1,1007.6,1017.6,23.8,16.76,26280
108,2023-03-30 14:19,20.9,0,257.1,2.4,1007.6,1017.6,23.5,16.81,26340
108,2023-03-30 14:20,20.9,0,250.9,2.8,1007.6,1017.6,23.2,16.86,26400
108,2023-03-30 14:21,20.9,0,254.8,2.7,1007.6,1017.6,24.1,16.9,26460
108,2023-03-30 14:22,20.8,0,233.3,3,1007.6,1017.6,24,16.95,26520
108,2023-03-30 14:23,20.8,0,285,2.8,1007.6,1017.6,23.5,17,26580
108,2023-03-30 14:24,20.9,0,290.5,2.9,1007.6,1017.6,23.8,17.05,26640
108,2023-03-30 14:25,20.9,0,264.9,4.6,1007.6,1017.6,22.5,17.1,26700
108,2023-03-30 14:26,20.9,0,252.7,2.9,1007.6,1017.6,23.6,17.15,26760
108,2023-03-30 14:27,20.9,0,267.7,3.4,1007.6,1017.6,22.9,17.2,26820
108,2023-03-30 14:28,20.8,0,257.8,3.4,1007.6,1017.6,22.4,17.24,26880
108,2023-03-30 14:29,20.8,0,276.4,3.7,1007.6,1017.6,24.6,17.29,26940
108,2023-03-30 14:30,20.8,0,268.5,3.6,1007.6,1017.6,22.9,17.34,27000
108,2023-03-30 14:31,20.9,0,286.5,4.2,1007.6,1017.6,22.9,17.39,27060
108,2023-03-30 14:32,20.8,0,267.1,3.8,1007.6,1017.6,22.8,17.44,27120
108,2023-03-30 14:33,20.7,0,282.7,3.8,1007.5,1017.5,22.8,17.48,27180
108,2023-03-30 14:34,20.6,0,289.9,3.6,1007.5,1017.5,23.2,17.53,27240
108,2023-03-30 14:35,20.5,0,275.1,4.5,1007.5,1017.5,23.6,17.58,27300
108,2023-03-30 14:36,20.4,0,279.7,5,1007.5,1017.5,24,17.62,27360
108,2023-03-30 14:37,20.4,0,267.1,3.6,1007.5,1017.5,23.9,17.67,27420
108,2023-03-30 14:38,20.4,0,274.2,3.2,1007.4,1017.4,24,17.72,27480
108,2023-03-30 14:39,20.5,0,294.9,3.1,1007.4,1017.4,24.7,17.77,27540
108,2023-03-30 14:40,20.7,0,291.5,2.5,1007.4,1017.4,25.3,17.82,27600
108,2023-03-30 14:41,20.8,0,243.1,2.1,1007.4,1017.4,25.1,17.86,27660
108,2023-03-30 14:42,20.9,0,265,2.8,1007.4,1017.4,24.9,17.91,27720
108,2023-03-30 14:43,21,0,240.5,2.4,1007.4,1017.4,24.1,17.95,27780
108,2023-03-30 14:44,21.1,0,230.6,3.5,1007.4,1017.4,24.3,18,27840
108,2023-03-30 14:45,21,0,259.8,3.3,1007.4,1017.4,23.4,18.05,27900
108,2023-03-30 14:46,21,0,244.8,4.5,1007.4,1017.4,22.7,18.09,27960
108,2023-03-30 14:47,20.9,0,258.6,5.3,1007.4,1017.4,23.3,18.14,28020
108,2023-03-30 14:48,21,0,253.5,4.9,1007.4,1017.4,23.4,18.18,28080
108,2023-03-30 14:49,20.9,0,257.7,4.7,1007.4,1017.4,23.9,18.23,28140
108,2023-03-30 14:50,20.9,0,252.7,5.8,1007.4,1017.4,22.5,18.27,28200
108,2023-03-30 14:51,20.9,0,246.7,5.2,1007.3,1017.3,23,18.32,28260
108,2023-03-30 14:52,21,0,250.4,2.8,1007.3,1017.3,24.4,18.36,28320
108,2023-03-30 14:53,21,0,253.2,1.8,1007.3,1017.3,24.8,18.41,28380
108,2023-03-30 14:54,21,0,261.8,3.7,1007.3,1017.3,23.8,18.45,28440
108,2023-03-30 14:55,21,0,268.6,4.9,1007.3,1017.3,23.7,18.5,28500
108,2023-03-30 14:56,21.1,0,260.4,3.1,1007.3,1017.3,23.5,18.55,28560
108,2023-03-30 14:57,21,0,240,3.2,1007.3,1017.3,24,18.59,28620
108,2023-03-30 14:58,21,0,236.1,4,1007.3,1017.3,23.6,18.63,28680
108,2023-03-30 14:59,21,0,244.6,4.8,1007.3,1017.3,23.1,18.68,28740
108,2023-03-30 15:00,20.9,0,243.9,5.5,1007.3,1017.3,23.3,18.72,28800
108,2023-03-30 15:01,20.9,0,239.7,4.4,1007.3,1017.3,24.1,18.77,28860
108,2023-03-30 15:02,20.9,0,226.8,3.2,1007.2,1017.2,23,18.81,28920
108,2023-03-30 15:03,21,0,257.7,2.9,1007.2,1017.2,22.8,18.85,28980
108,2023-03-30 15:04,21,0,256.5,2.6,1007.2,1017.2,23.7,18.9,29040
108,2023-03-30 15:05,20.9,0,260.7,5.4,1007.2,1017.2,23.4,18.94,29100
108,2023-03-30 15:06,20.9,0,264.1,5.8,1007.2,1017.2,22.5,18.98,29160
108,2023-03-30 15:07,20.9,0,245,4.6,1007.3,1017.3,22.6,19.03,29220
108,2023-03-30 15:08,20.9,0,255.4,4,1007.3,1017.3,24.1,19.07,29280
108,2023-03-30 15:09,20.8,0,273.5,4,1007.3,1017.3,22.7,19.11,29340
108,2023-03-30 15:10,20.8,0,290.5,3.5,1007.3,1017.3,23.6,19.15,29400
108,2023-03-30 15:11,20.8,0,317.5,1.4,1007.3,1017.3,23.6,19.19,29460
108,2023-03-30 15:12,20.9,0,285.4,3.1,1007.2,1017.2,24,19.23,29520
108,2023-03-30 15:13,20.8,0,258.6,2.8,1007.2,1017.2,23.4,19.28,29580
108,2023-03-30 15:14,20.9,0,297.5,2.7,1007.3,1017.3,23,19.32,29640
108,2023-03-30 15:15,20.9,0,278.9,4.2,1007.3,1017.3,23.7,19.36,29700
108,2023-03-30 15:16,20.9,0,251.4,4.3,1007.2,1017.2,23,19.4,29760
108,2023-03-30 15:17,20.9,0,269.2,2.7,1007.2,1017.2,24.7,19.44,29820
108,2023-03-30 15:18,20.9,0,264.6,1.9,1007.3,1017.3,22.9,19.48,29880
108,2023-03-30 15:19,20.9,0,250.4,2.7,1007.2,1017.2,23,19.52,29940
108,2023-03-30 15:20,21,0,257.8,2.6,1007.2,1017.2,23.8,19.57,30000
108,2023-03-30 15:21,21,0,238.2,2.2,1007.2,1017.2,23.6,19.61,30060
108,2023-03-30 15:22,21,0,253.8,2.9,1007.2,1017.2,22.7,19.65,30120
108,2023-03-30 15:23,21,0,253.3,3.5,1007.2,1017.2,22.3,19.69,30180
108,2023-03-30 15:24,21,0,260.1,3.6,1007.2,1017.2,22.5,19.73,30240
108,2023-03-30 15:25,21,0,243,3.6,1007.2,1017.2,22,19.77,30300
108,2023-03-30 15:26,21,0,222.7,4.2,1007.2,1017.2,22.1,19.81,30360
108,2023-03-30 15:27,21,0,243.6,5,1007.2,1017.2,21.7,19.85,30420
108,2023-03-30 15:28,21,0,257.5,5.3,1007.2,1017.2,23.7,19.89,30480
108,2023-03-30 15:29,21,0,259.6,4.7,1007.1,1017.1,23.3,19.93,30540
108,2023-03-30 15:30,21,0,235.3,4,1007.1,1017.1,22.7,19.97,30600
108,2023-03-30 15:31,21,0,241.5,2.7,1007.1,1017.1,22.6,20.01,30660
108,2023-03-30 15:32,21,0,252.2,2.1,1007.1,1017.1,23.5,20.05,30720
108,2023-03-30 15:33,21.1,0,206.2,2.3,1007.1,1017,23.5,20.08,30780
108,2023-03-30 15:34,21.1,0,234.7,4.3,1007.1,1017,22.5,20.12,30840
108,2023-03-30 15:35,21,0,263.6,3.8,1007.1,1017.1,24.1,20.16,30900
108,2023-03-30 15:36,20.9,0,293.7,4.8,1007,1017,22.8,20.2,30960
108,2023-03-30 15:37,20.8,0,280.2,3.2,1007,1017,23.2,20.24,31020
108,2023-03-30 15:38,20.8,0,283.4,3.7,1007,1017,22.7,20.27,31080
108,2023-03-30 15:39,20.8,0,296.8,2.9,1007,1017,23.6,20.31,31140
108,2023-03-30 15:40,20.9,0,271.7,3.1,1007.1,1017.1,24.3,20.35,31200
108,2023-03-30 15:41,21,0,239.7,4.4,1007.1,1017.1,24,20.39,31260
108,2023-03-30 15:42,21,0,245.1,4.6,1007,1017,24.1,20.42,31320
108,2023-03-30 15:43,21,0,243.4,3.1,1007,1017,24.4,20.46,31380
108,2023-03-30 15:44,21,0,253.8,2.8,1007,1017,24.3,20.49,31440
108,2023-03-30 15:45,21.1,0,245,3,1007,1016.9,25.1,20.53,31500
108,2023-03-30 15:46,21,0,213.1,2.8,1007,1017,25.3,20.57,31560
108,2023-03-30 15:47,20.9,0,217.2,4.8,1007,1017,24,20.6,31620
108,2023-03-30 15:48,20.9,0,211.1,6.1,1007,1017,24,20.64,31680
108,2023-03-30 15:49,20.8,0,224,3.9,1007,1017,23.8,20.68,31740
108,2023-03-30 15:50,20.8,0,204,3.5,1007,1017,25,20.71,31800
108,2023-03-30 15:51,20.8,0,231.1,3.7,1007,1017,23.6,20.75,31860
108,2023-03-30 15:52,20.9,0,210.2,2.9,1007,1017,24.8,20.78,31920
108,2023-03-30 15:53,20.9,0,196.9,3.2,1007,1017,25.2,20.82,31980
108,2023-03-30 15:54,20.9,0,229.4,2.4,1007,1017,25.3,20.85,32040
108,2023-03-30 15:55,20.9,0,238.4,2.9,1007,1017,24.9,20.88,32100
108,2023-03-30 15:56,20.9,0,266.1,2.3,1007,1017,25.8,20.92,32160
108,2023-03-30 15:57,20.9,0,263.6,2.5,1007,1017,26.1,20.95,32220
108,2023-03-30 15:58,21,0,227,2.4,1006.9,1016.9,26,20.98,32280
108,2023-03-30 15:59,21,0,204.2,2.5,1006.9,1016.9,25.1,21.02,32340
108,2023-03-30 16:00,21,0,190.9,2.7,1006.9,1016.9,26.3,21.05,32400
108,2023-03-30 16:01,21.1,0,214.7,2.2,1006.9,1016.8,26.2,21.08,32460
108,2023-03-30 16:02,21.1,0,214.5,2,1006.9,1016.8,25.9,21.11,32520
108,2023-03-30 16:03,21.1,0,221.8,2.8,1006.9,1016.8,26.6,21.15,32580
108,2023-03-30 16:04,21.2,0,259.9,3.5,1006.9,1016.8,26.7,21.18,32640
108,2023-03-30 16:05,21.1,0,241.6,2.7,1006.9,1016.8,26.5,21.21,32700
108,2023-03-30 16:06,21.1,0,268.7,3.6,1006.9,1016.8,26.9,21.24,32760
108,2023-03-30 16:07,21,0,261.8,3.1,1007,1017,26.2,21.27,32820
108,2023-03-30 16:08,21,0,271.4,4.1,1007,1017,26.9,21.31,32880
108,2023-03-30 16:09,20.9,0,255.8,5.7,1006.9,1016.9,27,21.34,32940
108,2023-03-30 16:10,20.9,0,232.7,3.7,1007,1017,26.5,21.37,33000
108,2023-03-30 16:11,20.9,0,226.1,4.4,1006.9,1016.9,26.3,21.4,33060
108,2023-03-30 16:12,20.8,0,251.1,4.5,1006.9,1016.9,26.8,21.43,33120
108,2023-03-30 16:13,20.9,0,268.1,3.3,1006.9,1016.9,27.2,21.46,33180
108,2023-03-30 16:14,20.9,0,242.6,2.7,1006.9,1016.9,26.9,21.49,33240
108,2023-03-30 16:15,20.9,0,171.9,4.3,1006.9,1016.9,28.2,21.52,33300
108,2023-03-30 16:16,20.9,0,248.2,4,1006.9,1016.9,27.3,21.55,33360
108,2023-03-30 16:17,20.9,0,205.4,2.1,1006.9,1016.9,27.7,21.57,33420
108,2023-03-30 16:18,20.9,0,189,3.1,1006.9,1016.9,25.9,21.6,33480
108,2023-03-30 16:19,20.9,0,201.7,4.9,1006.9,1016.9,26.9,21.63,33540
108,2023-03-30 16:20,20.9,0,216.8,2.7,1006.9,1016.9,26.8,21.66,33600
108,2023-03-30 16:21,20.9,0,277,2.9,1006.9,1016.9,28,21.68,33660
108,2023-03-30 16:22,20.9,0,300.4,3.3,1006.9,1016.9,27.7,21.71,33720
108,2023-03-30 16:23,21,0,272.9,2.6,1006.9,1016.9,27,21.74,33780
108,2023-03-30 16:24,21,0,283.6,3.4,1006.9,1016.9,27.3,21.76,33840
108,2023-03-30 16:25,21,0,256.4,4.1,1006.9,1016.9,27.2,21.79,33900
108,2023-03-30 16:26,20.9,0,267.3,3,1006.9,1016.9,28.3,21.82,33960
108,2023-03-30 16:27,20.9,0,274.1,3,1006.9,1016.9,27.7,21.84,34020
108,2023-03-30 16:28,20.8,0,287.3,4.2,1006.9,1016.9,28.2,21.86,34080
108,2023-03-30 16:29,20.8,0,259.9,4,1006.9,1016.9,28.9,21.89,34140
108,2023-03-30 16:30,20.7,0,271.7,3.8,1006.8,1016.8,25.5,21.92,34200
108,2023-03-30 16:31,20.6,0,288.9,3.7,1006.9,1016.9,27.2,21.94,34260
108,2023-03-30 16:32,20.7,0,288.2,3.1,1006.9,1016.9,27,21.97,34320
108,2023-03-30 16:33,20.7,0,243.7,2.7,1006.9,1016.9,27.7,22,34380
108,2023-03-30 16:34,20.7,0,244.6,2.9,1006.9,1016.9,28.1,22.02,34440
108,2023-03-30 16:35,20.6,0,279.8,2.8,1006.8,1016.8,27.3,22.04,34500
108,2023-03-30 16:36,20.5,0,232.8,3.3,1006.9,1016.9,27.4,22.06,34560
108,2023-03-30 16:37,20.5,0,210.4,3.2,1006.9,1016.9,28.2,22.08,34620
108,2023-03-30 16:38,20.5,0,271.4,3.4,1006.9,1016.9,28.6,22.11,34680
108,2023-03-30 16:39,20.5,0,243.7,2.6,1006.9,1016.9,27.5,22.13,34740
108,2023-03-30 16:40,20.4,0,252.4,3,1006.8,1016.8,29.2,22.15,34800
108,2023-03-30 16:41,20.4,0,234.7,2.9,1006.8,1016.8,26.2,22.18,34860
108,2023-03-30 16:42,20.4,0,206.7,3.5,1006.8,1016.8,26.3,22.2,34920
108,2023-03-30 16:43,20.5,0,228.1,2.2,1006.8,1016.8,27.2,22.22,34980
108,2023-03-30 16:44,20.5,0,222,2.3,1006.8,1016.8,27.7,22.24,35040
108,2023-03-30 16:45,20.5,0,251.8,3.7,1006.8,1016.8,25.8,22.27,35100
108,2023-03-30 16:46,20.4,0,246.1,3.4,1006.8,1016.8,26.3,22.29,35160
108,2023-03-30 16:47,20.4,0,254.2,3.7,1006.8,1016.8,25.2,22.31,35220
108,2023-03-30 16:48,20.3,0,243.1,4.6,1006.8,1016.8,23.1,22.34,35280
108,2023-03-30 16:49,20.2,0,247,5.2,1006.8,1016.8,23.9,22.36,35340
108,2023-03-30 16:50,20.2,0,248.3,4.2,1006.8,1016.8,26,22.38,35400
108,2023-03-30 16:51,20.2,0,251.9,4.4,1006.7,1016.7,26,22.41,35460
108,2023-03-30 16:52,20.1,0,251.8,3.9,1006.7,1016.7,25.3,22.43,35520
108,2023-03-30 16:53,20.1,0,254.3,3.7,1006.7,1016.7,25.3,22.45,35580
108,2023-03-30 16:54,20.2,0,278.2,3.1,1006.7,1016.7,25.9,22.47,35640
108,2023-03-30 16:55,20.2,0,281.3,3.7,1006.7,1016.7,25.9,22.5,35700
108,2023-03-30 16:56,20.2,0,259.8,3.5,1006.7,1016.7,26.3,22.52,35760
108,2023-03-30 16:57,20.2,0,262.9,3.3,1006.7,1016.7,25.7,22.54,35820
108,2023-03-30 16:58,20.2,0,253.1,3,1006.7,1016.7,26.3,22.56,35880
108,2023-03-30 16:59,20.1,0,262.8,3.2,1006.7,1016.7,24.5,22.58,35940
108,2023-03-30 17:00,20.1,0,270.5,3,1006.7,1016.7,25.3,22.6,36000
108,2023-03-30 17:01,20.1,0,256.8,2.2,1006.7,1016.7,25.3,22.63,36060
108,2023-03-30 17:02,20.2,0,223.7,2,1006.7,1016.7,25.4,22.65,36120
108,2023-03-30 17:03,20.2,0,191.3,2.8,1006.7,1016.7,24.5,22.67,36180
108,2023-03-30 17:04,20.2,0,219.5,3.2,1006.7,1016.7,25.2,22.69,36240
108,2023-03-30 17:05,20.2,0,233.3,3,1006.7,1016.7,24.4,22.71,36300
108,2023-03-30 17:06,20.2,0,256,3.8,1006.7,1016.7,26.5,22.73,36360
108,2023-03-30 17:07,20.1,0,276.8,3.7,1006.7,1016.7,25,22.75,36420
108,2023-03-30 17:08,20.1,0,258.6,3.6,1006.7,1016.7,24.5,22.77,36480
108,2023-03-30 17:09,20.1,0,259.3,4.2,1006.7,1016.7,25.8,22.78,36540
108,2023-03-30 17:10,20,0,250.6,3.4,1006.7,1016.7,23.9,22.8,36600
108,2023-03-30 17:11,20,0,254.6,3.1,1006.8,1016.8,23.9,22.82,36660
108,2023-03-30 17:12,19.9,0,260.7,2.9,1006.7,1016.7,24.3,22.84,36720
108,2023-03-30 17:13,19.9,0,264.1,4.4,1006.7,1016.7,25,22.85,36780
108,2023-03-30 17:14,19.8,0,272.3,4.2,1006.8,1016.8,25.1,22.87,36840
108,2023-03-30 17:15,19.7,0,263.7,4.1,1006.8,1016.7,24.6,22.89,36900
108,2023-03-30 17:16,19.7,0,256.7,4.4,1006.8,1016.7,25.2,22.9,36960
108,2023-03-30 17:17,19.7,0,261.5,4.2,1006.8,1016.7,23.2,22.91,37020
108,2023-03-30 17:18,19.6,0,267.6,2.9,1006.7,1016.6,24,22.93,37080
108,2023-03-30 17:19,19.7,0,284.6,2.6,1006.7,1016.6,24.8,22.95,37140
108,2023-03-30 17:20,19.7,0,258.8,2.7,1006.7,1016.6,24.8,22.96,37200
108,2023-03-30 17:21,19.7,0,198,3.5,1006.7,1016.6,23.4,22.98,37260
108,2023-03-30 17:22,19.7,0,255.2,1.4,1006.7,1016.6,24,23,37320
108,2023-03-30 17:23,19.7,0,261.6,1.8,1006.7,1016.6,23.7,23.01,37380
108,2023-03-30 17:24,19.7,0,314,1,1006.7,1016.6,25.1,23.03,37440
108,2023-03-30 17:25,19.7,0,259.1,.9,1006.7,1016.6,24.9,23.04,37500
108,2023-03-30 17:26,19.7,0,271.7,2.4,1006.7,1016.6,24.8,23.06,37560
108,2023-03-30 17:27,19.7,0,274.4,2.5,1006.7,1016.6,23.4,23.06,37620
108,2023-03-30 17:28,19.6,0,286.3,3.6,1006.7,1016.6,24.5,23.07,37680
108,2023-03-30 17:29,19.6,0,274,3.6,1006.7,1016.6,23.8,23.08,37740
108,2023-03-30 17:30,19.6,0,264.8,3.1,1006.7,1016.6,24.8,23.09,37800
108,2023-03-30 17:31,19.5,0,256.2,3.2,1006.7,1016.6,24.9,23.09,37860
108,2023-03-30 17:32,19.5,0,260,3.2,1006.7,1016.6,25.8,23.11,37920
108,2023-03-30 17:33,19.5,0,256,2.7,1006.7,1016.6,24.5,23.12,37980
108,2023-03-30 17:34,19.5,0,260.5,3.9,1006.7,1016.6,24.2,23.14,38040
108,2023-03-30 17:35,19.4,0,283.6,2.6,1006.7,1016.6,23.7,23.15,38100
108,2023-03-30 17:36,19.3,0,255.6,3.3,1006.7,1016.7,24.4,23.16,38160
108,2023-03-30 17:37,19.3,0,263.8,3.1,1006.7,1016.7,23.6,23.18,38220
108,2023-03-30 17:38,19.3,0,294,3.4,1006.7,1016.7,24.6,23.19,38280
108,2023-03-30 17:39,19.3,0,265.7,3.2,1006.7,1016.7,23.9,23.2,38340
108,2023-03-30 17:40,19.3,0,272,2.8,1006.7,1016.7,24.1,23.22,38400
108,2023-03-30 17:41,19.3,0,265.9,1.8,1006.7,1016.7,24.4,23.23,38460
108,2023-03-30 17:42,19.3,0,275.9,2.6,1006.7,1016.7,25.8,23.24,38520
108,2023-03-30 17:43,19.3,0,257,2.8,1006.7,1016.7,24.8,23.24,38580
108,2023-03-30 17:44,19.3,0,237.1,3.4,1006.7,1016.7,25.1,23.24,38640
108,2023-03-30 17:45,19.3,0,245.9,2.7,1006.7,1016.7,24.6,23.25,38700
108,2023-03-30 17:46,19.2,0,234.2,2.7,1006.7,1016.7,24.6,23.26,38760
108,2023-03-30 17:47,19.1,0,254.5,3.8,1006.7,1016.7,23.6,23.27,38820
108,2023-03-30 17:48,19,0,256.3,4.8,1006.7,1016.7,23.5,23.28,38880
108,2023-03-30 17:49,19,0,272.7,3.1,1006.7,1016.7,24.2,23.29,38940
108,2023-03-30 17:50,19,0,264.7,3.4,1006.7,1016.7,24.1,23.3,39000
108,2023-03-30 17:51,18.9,0,257.4,3.4,1006.7,1016.7,24.9,23.31,39060
108,2023-03-30 17:52,18.9,0,260.5,4,1006.7,1016.7,24.5,23.32,39120
108,2023-03-30 17:53,18.8,0,253.2,3.6,1006.8,1016.8,24.9,23.33,39180
108,2023-03-30 17:54,18.8,0,264.1,3.8,1006.8,1016.8,24.6,23.34,39240
108,2023-03-30 17:55,18.7,0,255.4,4.4,1006.8,1016.8,23.5,23.35,39300
108,2023-03-30 17:56,18.7,0,249.8,3.8,1006.8,1016.8,24,23.36,39360
108,2023-03-30 17:57,18.6,0,259.2,2.9,1006.9,1016.9,25.5,23.37,39420
108,2023-03-30 17:58,18.6,0,264.6,3.7,1006.9,1016.9,25.1,23.37,39480
108,2023-03-30 17:59,18.5,0,220.3,3.6,1006.9,1016.9,26.2,23.38,39540
108,2023-03-30 18:00,18.5,0,250.1,3.2,1006.9,1016.9,25.9,23.39,39600
108,2023-03-30 18:01,18.5,0,240.9,3.2,1006.9,1016.9,24.5,23.39,39660
108,2023-03-30 18:02,18.4,0,253.9,3.1,1006.9,1016.9,25.3,23.4,39720
108,2023-03-30 18:03,18.3,0,267,2.8,1006.9,1016.9,25.8,23.41,39780
108,2023-03-30 18:04,18.3,0,248.2,3.4,1007,1017,24.3,23.41,39840
108,2023-03-30 18:05,18.2,0,256.6,4.9,1007,1017,24.5,23.42,39900
108,2023-03-30 18:06,18.2,0,260.1,3.4,1007,1017,25.8,23.42,39960
108,2023-03-30 18:07,18.2,0,241.9,3.5,1007,1017,25.2,23.43,40020
108,2023-03-30 18:08,18.2,0,238.2,2.9,1007,1017,25.1,23.44,40080
108,2023-03-30 18:09,18.1,0,239.5,2.4,1007,1017,25.9,23.44,40140
108,2023-03-30 18:10,18.1,0,259.5,3.1,1007,1017,24.9,23.45,40200
108,2023-03-30 18:11,18.1,0,256.5,2.5,1007,1017,26.1,23.46,40260
108,2023-03-30 18:12,18.1,0,251.1,2.3,1007,1017,24.5,23.46,40320
108,2023-03-30 18:13,18,0,228,2.7,1007,1017,24.5,23.47,40380
108,2023-03-30 18:14,18,0,236.3,2.2,1007,1017,25,23.48,40440
108,2023-03-30 18:15,18,0,243.9,3.6,1007,1017,26.4,23.48,40500
108,2023-03-30 18:16,17.9,0,255,4,1007,1017,24.7,23.49,40560
108,2023-03-30 18:17,17.8,0,243.5,4.7,1007,1017,24.7,23.49,40620
108,2023-03-30 18:18,17.8,0,248.1,3.3,1007,1017,23.6,23.5,40680
108,2023-03-30 18:19,17.7,0,256.7,4.9,1007,1017,24.5,23.51,40740
108,2023-03-30 18:20,17.7,0,238.9,3.9,1007,1017,24.8,23.51,40800
108,2023-03-30 18:21,17.7,0,257.4,4.1,1007,1017,25,23.52,40860
108,2023-03-30 18:22,17.6,0,245.2,4.2,1007,1017.1,24,23.52,40920
108,2023-03-30 18:23,17.6,0,259.7,4.6,1007,1017.1,24.1,23.53,40980
108,2023-03-30 18:24,17.5,0,278.4,3.1,1007,1017.1,24.7,23.53,41040
108,2023-03-30 18:25,17.5,0,268.9,3.8,1007,1017.1,25.4,23.53,41100
108,2023-03-30 18:26,17.4,0,255.3,3.5,1007,1017.1,25.6,23.54,41160
108,2023-03-30 18:27,17.4,0,256.4,3.6,1007,1017.1,24.9,23.54,41220
108,2023-03-30 18:28,17.3,0,259.8,3.6,1007.1,1017.2,26.7,23.54,41220
108,2023-03-30 18:29,17.2,0,259.4,3.2,1007.1,1017.2,26.2,23.55,41220
108,2023-03-30 18:30,17.2,0,264,4.7,1007.1,1017.2,26.1,23.55,41220
108,2023-03-30 18:31,17.1,0,262.2,4.3,1007.1,1017.2,26.5,23.55,41220
108,2023-03-30 18:32,17.1,0,271.9,3.6,1007.1,1017.2,25.8,23.55,41220
108,2023-03-30 18:33,17,0,263,4,1007.1,1017.2,24.4,23.55,41220
108,2023-03-30 18:34,17,0,261.8,4.1,1007.1,1017.2,25.5,23.56,41220
108,2023-03-30 18:35,16.9,0,256.3,3.9,1007.1,1017.2,25.6,23.56,41220
108,2023-03-30 18:36,16.9,0,258.8,3.5,1007.1,1017.2,25.6,23.56,41220
108,2023-03-30 18:37,16.9,0,258.3,3.2,1007.1,1017.2,24.4,23.56,41220
108,2023-03-30 18:38,16.9,0,263.5,3.5,1007.1,1017.2,25.9,23.56,41220
108,2023-03-30 18:39,16.8,0,260,3,1007.1,1017.2,25.7,23.56,41220
108,2023-03-30 18:40,16.8,0,252.9,3.2,1007.1,1017.2,25.7,23.57,41220
108,2023-03-30 18:41,16.8,0,244.5,4.1,1007.1,1017.2,26.1,23.57,41220
108,2023-03-30 18:42,16.8,0,252,3.4,1007.1,1017.2,26,23.57,41220
108,2023-03-30 18:43,16.7,0,259.1,3.4,1007.1,1017.2,26.5,23.57,41220
108,2023-03-30 18:44,16.7,0,257.9,2.9,1007.1,1017.2,26.2,23.57,41220
108,2023-03-30 18:45,16.7,0,264.3,3.4,1007.1,1017.2,27.6,23.57,41220
108,2023-03-30 18:46,16.7,0,253.1,3.2,1007.1,1017.2,29.1,23.57,41220
108,2023-03-30 18:47,16.6,0,259.1,3.4,1007.1,1017.2,29,23.57,41220
108,2023-03-30 18:48,16.6,0,256.5,4,1007.1,1017.2,29.7,23.57,41220
108,2023-03-30 18:49,16.6,0,254.3,3.1,1007.1,1017.2,29.2,23.57,41220
108,2023-03-30 18:50,16.6,0,260.1,3.8,1007.1,1017.2,30,23.57,41220
108,2023-03-30 18:51,16.5,0,254.1,3.4,1007.1,1017.2,30.6,23.58,41220
108,2023-03-30 18:52,16.5,0,261.1,4.2,1007.1,1017.2,31.2,23.58,41220
108,2023-03-30 18:53,16.4,0,257.8,4.1,1007.1,1017.2,31,23.58,41220
108,2023-03-30 18:54,16.4,0,245.8,3.5,1007.1,1017.2,31.6,23.58,41220
108,2023-03-30 18:55,16.4,0,245.1,3,1007.2,1017.3,31.8,23.58,41220
108,2023-03-30 18:56,16.3,0,258.7,3.2,1007.2,1017.3,31.7,23.58,41220
108,2023-03-30 18:57,16.3,0,254,3.8,1007.2,1017.3,31.9,23.58,41220
108,2023-03-30 18:58,16.3,0,266.7,3.3,1007.2,1017.3,32.4,23.58,41220
108,2023-03-30 18:59,16.3,0,261.8,3,1007.2,1017.3,32.2,23.58,41220
108,2023-03-30 19:00,16.2,0,251.6,2.9,1007.2,1017.3,31.5,23.58,41220
108,2023-03-30 19:01,16.2,0,250.6,2.6,1007.2,1017.3,33.4,23.58,41220
108,2023-03-30 19:02,16.2,0,250.8,2.8,1007.2,1017.3,33,23.58,41220
108,2023-03-30 19:03,16.2,0,251.5,2.2,1007.2,1017.3,32.1,23.58,41220
108,2023-03-30 19:04,16.1,0,268.9,3.1,1007.2,1017.3,33.2,23.58,41220
108,2023-03-30 19:05,16.1,0,265.6,2.8,1007.2,1017.3,33.9,23.58,41220
108,2023-03-30 19:06,16.1,0,258.7,2.8,1007.2,1017.3,33.7,23.58,41220
108,2023-03-30 19:07,16,0,260.8,3.2,1007.2,1017.4,34,23.58,41220
